Filepath,Match Status,Folder Name,Sample Name,Sample Number,Lane Number,Read
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
Undetermined_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
Undetermined_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
Undetermined_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
Undetermined_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m61y7_CKDL190143587-1a-16_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m53y5_CKDL190143587-1a-7_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m38y1_CKDL190143587-1a-2_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_1_val_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
m45y3_CKDL190143587-1a-5_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f45y4_CKDL190143587-1a-6_H723FBBXX_L1_1_unpaired_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f53y6_CKDL190143587-1a-12_H723FBBXX_L1_2_val_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
f61y8_CKDL190143587-1a-19_H723FBBXX_L1_2_unpaired_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_2,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_1,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F19_CKDL190139057-1a-27_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F06_CKDL190139057-1a-18_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F17_CKDL190139057-1a-25_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M05_CKDL190139057-1a-14_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M07_CKDL190139057-1a-15_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F07_CKDL190139057-1a-19_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F14_CKDL190139057-1a-23_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M02_CKDL190139057-1a-13_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M15_CKDL190139057-1a-22_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M14_CKDL190139057-1a-21_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
M13_CKDL190139057-1a-20_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
F01_CKDL190139057-1a-16_H3WM3BBXX_L1_1_trimmed,Unmatched,2019-12-19_novogene_rrbs46_aging,,,,
